sound_id,audio_emb_path,text_emb_path,confidence,class,class_top,title,tags,description,audio_text_sim,is_high_conf_4_5,is_conf_5
160242,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\160242.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\160242.npy,4,fx-v,fx,spitfire close 1.wav,"ww2,spitfire,field-recording,plane,aircraft",Recording of a spitfire flying by-some bird noises unfortunately but i hope it might be some use,0.5103514790534973,1,0
160244,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\160244.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\160244.npy,3,is-e,is,4247 CFstgsPR2(A1)©SW.aif,"Synth,Multisample,Strings,Combfilter","Synth Strings through home-made combfilter (32 Reason PEQ-2 two band parametric EQs in series). Samples originally made with Reason & Logic softsynths. 37 samples, in minor 3rds, looped in Redmatica Keymap's Penrose loop algorithm, and squeezed into 16 mb!",0.5671713352203369,0,0
160254,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\160254.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\160254.npy,2,is-s,is,4247 CFstgsPR2(F#0)©SW.aif,"Synth,Multisample,Strings,Combfilter","Synth Strings through home-made combfilter (32 Reason PEQ-2 two band parametric EQs in series). Samples originally made with Reason & Logic softsynths. 37 samples, in minor 3rds, looped in Redmatica Keymap's Penrose loop algorithm, and squeezed into 16 mb!",0.5830892324447632,0,0
160262,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\160262.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\160262.npy,2,is-s,is,4247 CFstgsPR2(D#5)©SW.aif,"Synth,Multisample,Strings,Combfilter","Synth Strings through home-made combfilter (32 Reason PEQ-2 two band parametric EQs in series). Samples originally made with Reason & Logic softsynths. 37 samples, in minor 3rds, looped in Redmatica Keymap's Penrose loop algorithm, and squeezed into 16 mb!",0.6307882070541382,0,0
160263,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\160263.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\160263.npy,5,is-e,is,4247 CFstgsPR2(C3)©SW.aif,"Synth,Multisample,Strings,Combfilter","Synth Strings through home-made combfilter (32 Reason PEQ-2 two band parametric EQs in series). Samples originally made with Reason & Logic softsynths. 37 samples, in minor 3rds, looped in Redmatica Keymap's Penrose loop algorithm, and squeezed into 16 mb!",0.6187557578086853,1,1
160268,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\160268.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\160268.npy,4,is-e,is,4247 CFstgsPR2(C6)©SW.aif,"Synth,Multisample,STrings,Combfilter","Synth Strings through home-made combfilter (32 Reason PEQ-2 two band parametric EQs in series). Samples originally made with Reason & Logic softsynths. 37 samples, in minor 3rds, looped in Redmatica Keymap's Penrose loop algorithm, and squeezed into 16 mb!",0.7148337364196777,1,0
160276,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\160276.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\160276.npy,4,is-e,is,4247 CFstgsPR2(F#3)©SW.aif,"Synth,Multisample,Strings,Combfilter","Synth Strings through home-made combfilter (32 Reason PEQ-2 two band parametric EQs in series). Samples originally made with Reason & Logic softsynths. 37 samples, in minor 3rds, looped in Redmatica Keymap's Penrose loop algorithm, and squeezed into 16 mb!",0.6923414468765259,1,0
160294,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\160294.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\160294.npy,4,is-e,is,initiation_3bPR(D#5)©SW.aif,"Digital,Organ,Multisample,Breathy,Bright","Bight, Breathy Digital Organ made with Reason Subtractor Synths and Logic Drawbar Organ. 29 samples, in minor 3rds, looped in Redmatica Keymap's Penrose loop algorithm. Copyright Sample Workshop",0.6701700091362,1,0
160306,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\160306.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\160306.npy,4,ss-s,ss,initiation_3bPR(D#0)©SW.aif,"Digital,Organ,Multisample,Breathy,Bright","Bight, Breathy Digital Organ made with Reason Subtractor Synths and Logic Drawbar Organ. 29 samples, in minor 3rds, looped in Redmatica Keymap's Penrose loop algorithm. Copyright Sample Workshop",0.4836055040359497,1,0
160309,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\160309.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\160309.npy,3,is-e,is,initiation_3bPR(D#3)©SW.aif,"Digital,Organ,Multisample,Breathy,Bright","Bight, Breathy Digital Organ made with Reason Subtractor Synths and Logic Drawbar Organ. 29 samples, in minor 3rds, looped in Redmatica Keymap's Penrose loop algorithm. Copyright Sample Workshop",0.6517670154571533,0,0
160312,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\160312.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\160312.npy,2,fx-ex,fx,sound-1054a-mx(A1)©SW.aif,"Synth,Texture,Ringmod,Multisample,Binaural","Binaural Ringmod Texture from Reason Subtractor and Thor Synths mixed in Logic. 37 samples, in minor 3rds, C-1 to C8, looped in Redmatica's Keymap. Copyright Sample Workshop. Sample root notes embedded in sample data.",0.6042577028274536,0,0
160314,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\160314.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\160314.npy,4,fx-ex,fx,sound-1054a-mx(A-1)©SW.aif,"Synth,Texture,Ringmod,Multisample,Binaural","Binaural Ringmod Texture from Reason Subtractor and Thor Synths mixed in Logic. 37 samples, in minor 3rds, C-1 to C8, looped in Redmatica's Keymap. Copyright Sample Workshop. Sample root notes embedded in sample data.",0.6302208304405212,1,0
160350,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\160350.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\160350.npy,3,fx-h,fx,Hiss.flac,"cat,male,whiz,anger,hiss,violent,fizzle,rat,sputter,rodent,attack,whoosh,violence,angry,spit,monster,human,sizzle","Hissing at my Zoom H2 mic. It is very threatening you know. I made this in preparation for creating sounds for <a href=""http://dnt.dnteam.org/"" rel=""nofollow"">DNT RPG</a>. Specifically for making rat attack/death noises. <a href=""http://commons.wikimedia.org/wiki/File%3ASpooky_cat.jpg"" rel=""nofollow""><img alt=""Spooky cat"" src=""http://upload.wikimedia.org/wikipedia/commons/5/57/Spooky_cat.jpg"" /></a>",0.30641329288482666,0,0
160371,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\160371.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\160371.npy,4,m-sp,m,mLoops #4 93 BPM.wav,"Loop,Electronic,93,Snickerdoodle,Acoustic,Hop,Compressed,Beats,BPM,EQ,mLoops,Drum,Hip",A bunch of hip-hop drum loops mixed with compression and EQ. Good for Hip-Hop. Enjoy!,0.2921266555786133,1,0
160373,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\160373.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\160373.npy,5,m-sp,m,mLoop #2 150 BPM.wav,"Loop,Electronic,Snickerdoodle,Acoustic,Hop,Compressed,Beats,BPM,EQ,mLoops,Drum,150,Hip",A bunch of hip-hop drum loops mixed with compression and EQ. Good for Hip-Hop. Enjoy!,0.1500401496887207,1,1
160376,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\160376.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\160376.npy,4,m-sp,m,mLoops #7 95 BPM.wav,"Loop,Electronic,Snickerdoodle,Acoustic,Hop,Compressed,Beats,BPM,EQ,mLoops,Drum,150,Hip",A bunch of drum loops mixed with compression and EQ. Good for Hip-Hop. Enjoy!,0.3039957582950592,1,0
160379,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\160379.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\160379.npy,4,m-sp,m,mLoops #9 174 BPM.wav,"Loop,Electronic,Snickerdoodle,Acoustic,Hop,Compressed,Beats,BPM,EQ,mLoops,Drum,150,Hip",A bunch of drum loops mixed with compression and EQ. Good for Hip-Hop.,0.2615359425544739,1,0
160519,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\160519.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\160519.npy,3,fx-h,fx,Subway Amb Exit_Footsteps 02.wav,"MTA,NYC,subway,Zoom,H4n,field-recording","Leaving subway station walking upstairs, single person footsteps",0.47301235795021057,0,0
160532,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\160532.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\160532.npy,4,ss-u,ss,Subway Operator Amb_Interior 01.wav,"MTA,NYC,subway,Zoom,H4n,field-recording","Subway operator announcement, interior recording, pressure release",0.425977885723114,1,0
160533,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\160533.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\160533.npy,4,ss-i,ss,Subway Operator Amb_Exterior 02.wav,"MTA,NYC,subway,Zoom,H4n,field-recording","Subway station announcement, underground station",0.572141170501709,1,0
160538,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\160538.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\160538.npy,3,ss-i,ss,Subway Operator Amb_Interior 03.wav,"MTA,NYC,subway,Zoom,H4n,field-recording","Subway station announcement, interior recording, female voice",0.3784444034099579,0,0
160539,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\160539.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\160539.npy,3,ss-i,ss,Subway Station Amb 03.wav,"MTA,NYC,subway,Zoom,H4n,field-recording","Subway operator announcement, underground, station recording, station signal",0.6183385252952576,0,0
160567,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\160567.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\160567.npy,3,ss-i,ss,Airport Ambiance 1,"korean,Inchon,international,airport,field-recording,korea","A clip recorded while walking around in the Concourse at Inchon International Airport with using a Zoom H4n. The announcement is a precautionary statement about limiting one's travel to regions where there is a risk of contracting certain illnesses. Note: You are free to use this recording in any way deemed fit for both personal and commercial use, provided that you expressly credit the sample with the following author in your published material: Andi Roselund (Sangwha Comm)",0.6346145272254944,0,0
160570,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\160570.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\160570.npy,3,ss-n,ss,Neighborhood  Bird Ambiance 8,"birds,singing,yard,outdoors,summertime,mockingbird,house,field-recording,neighborhood","A Zoom H4n recording of neighborhood ambiance in the San Gabriel, California, on an early summer day. Dominated by the sound of a mockingbird, in the distance is the faint sound of a freeway. Note: You are free to use this recording in any way deemed fit for both personal and commercial use, provided that you expressly credit the sample with the following author in your published material: Andi Roselund (Sangwha Comm)",0.5871949195861816,0,0
160574,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\160574.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\160574.npy,4,fx-a,fx,Neighborhood  Bird Ambiance 7,"birds,singing,yard,night,summertime,mockingbird,field-recording,neighborhood","A Zoom H4n recording of summertime ambiance outside a home in San Gabriel, California. A loud Northern Mockingbird dominates the soundscape, with the sound of a freeway in the distance. Note: You are free to use this recording in any way deemed fit for both personal and commercial use, provided that you expressly credit the sample with the following author in your published material: Andi Roselund (Sangwha Comm)",0.5677811503410339,1,0
160743,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\160743.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\160743.npy,4,fx-h,fx,Tribal Battle Chants/Shouts ,"scream,screams,voice,nordic,vocals,war,fighting,tribal,chant,male,mage,ha,skyrim,game,spell,confirmation,viking,leader,attack,chants,wizzard,strategy,shout,native,battle,rts,shouts,norse,feedback,tribe","For a request: <a href=""http://www.freesound.org/forum/sample-requests/32721/"" rel=""nofollow"">http://www.freesound.org/forum/sample-requests/32721/</a> Recorded with a Zoom H2. You are required to give attribution in the form of <blockquote>""<a href=""http://www.freesound.org/people/qubodup/sounds/160743"" rel=""nofollow"">Tribal Battle Chants/Shouts </a>"" Copyright 2012 Iwan Gabovitch [<a href=""http://qubodup.net"" rel=""nofollow"">http://qubodup.net</a>] </blockquote> <strong>On <a href=""http://qubodup.wordpress.com/2012/08/16/audio-use-flac-instead-of-aiff-and-wave-use-vorbis-instead-of-mp3/"" rel=""nofollow"">FLAC and OGG Vorbis audio file formats</a></strong>. <a href=""http://www.freesound.org/people/qubodup/"" rel=""nofollow""><strong>Contact me</strong></a> if you have interest in specific sounds for open source or commercial purpose. <a href=""http://commons.wikimedia.org/wiki/File%3AViking_funeral.jpg"" rel=""nofollow""><img alt=""Viking funeral"" src=""http://upload.wikimedia.org/wikipedia/commons/1/1b/Viking_funeral.jpg"" /></a>",0.4184311628341675,1,0
160767,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\160767.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\160767.npy,3,m-si,m,Broken Piano.wav,"strings,piano,instrument",So my neighbor was given a piano and when he was driving it home it flipped out of the truck and shattered on the road. He gathered up the pieces and unloaded them behind my house. The piano guts or harp leaned up against a tree and tempted me for days. I took my minidisc recorder out one day and strummed the strings. This is a raw unedited recording which I hope to use for a composition someday. Enjoy!,0.39299359917640686,0,0
160910,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\160910.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\160910.npy,4,fx-n,fx,Distant thunder 03,"storm,distant,lightning,north-america,thunder,west-coast,field-recording","This is one of several segments of a distant thunderstorm the U.S. West Coast experienced very early in the morning (2-3am). I recorded this from Everett, Washington with a Samson C01U USB Studio Condenser; post-processed with Audacity.",0.43439972400665283,1,0
160911,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\160911.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\160911.npy,5,fx-n,fx,Distant thunder 02,"storm,distant,lightning,north-america,thunder,west-coast,field-recording","This is one of several segments of a distant thunderstorm the U.S. West Coast experienced very early in the morning (2-3am). I recorded this from Everett, Washington with a Samson C01U USB Studio Condenser; post-processed with Audacity.",0.4859482944011688,1,1
