index,audio_emb_filepath,text_emb_filepath,top_class,top_class_idx,class,class_idx
12777,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\12777.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\12777.npy,is,1,is-e,7
86452,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\86452.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\86452.npy,sp,2,sp-s,8
13698,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\13698.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\13698.npy,fx,3,fx-ex,17
28856,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\28856.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\28856.npy,fx,3,fx-el,18
26548,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\26548.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\26548.npy,is,1,is-p,3
10749,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\10749.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\10749.npy,is,1,is-w,5
455582,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\455582.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\455582.npy,m,0,m-sp,0
247907,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\247907.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\247907.npy,is,1,is-s,4
248745,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\248745.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\248745.npy,is,1,is-w,5
76575,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\76575.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\76575.npy,ss,4,ss-u,21
371382,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\371382.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\371382.npy,sp,2,sp-s,8
367078,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\367078.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\367078.npy,fx,3,fx-o,11
383368,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\383368.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\383368.npy,fx,3,fx-o,11
859,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\859.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\859.npy,sp,2,sp-s,8
59604,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\59604.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\59604.npy,ss,4,ss-u,21
156710,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\156710.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\156710.npy,sp,2,sp-s,8
356130,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\356130.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\356130.npy,is,1,is-s,4
253525,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\253525.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\253525.npy,fx,3,fx-h,14
201814,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\201814.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\201814.npy,fx,3,fx-n,16
391430,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\391430.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\391430.npy,m,0,m-sp,0
121132,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\121132.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\121132.npy,fx,3,fx-n,16
57388,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\57388.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\57388.npy,fx,3,fx-o,11
157462,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\157462.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\157462.npy,ss,4,ss-u,21
8002,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\8002.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\8002.npy,fx,3,fx-h,14
97033,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\97033.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\97033.npy,ss,4,ss-s,22
356806,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\356806.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\356806.npy,is,1,is-w,5
220585,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\220585.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\220585.npy,m,0,m-m,2
411542,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\411542.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\411542.npy,sp,2,sp-c,9
79761,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\79761.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\79761.npy,is,1,is-p,3
73111,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\73111.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\73111.npy,fx,3,fx-h,14
149180,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\149180.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\149180.npy,m,0,m-sp,0
156738,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\156738.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\156738.npy,sp,2,sp-s,8
329760,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\329760.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\329760.npy,fx,3,fx-n,16
42725,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\42725.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\42725.npy,sp,2,sp-p,10
114135,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\114135.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\114135.npy,sp,2,sp-p,10
82262,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\82262.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\82262.npy,fx,3,fx-o,11
145803,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\145803.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\145803.npy,m,0,m-m,2
155301,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\155301.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\155301.npy,ss,4,ss-i,20
8006,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\8006.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\8006.npy,fx,3,fx-el,18
145482,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\145482.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\145482.npy,fx,3,fx-v,12
18172,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\18172.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\18172.npy,fx,3,fx-o,11
66319,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\66319.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\66319.npy,m,0,m-sp,0
168875,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\168875.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\168875.npy,fx,3,fx-m,13
354233,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\354233.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\354233.npy,is,1,is-s,4
14486,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\14486.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\14486.npy,fx,3,fx-o,11
120669,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\120669.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\120669.npy,sp,2,sp-p,10
361443,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\361443.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\361443.npy,fx,3,fx-a,15
204126,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\204126.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\204126.npy,fx,3,fx-o,11
243415,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\243415.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\243415.npy,m,0,m-sp,0
81652,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\81652.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\81652.npy,is,1,is-p,3
1167,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\1167.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\1167.npy,m,0,m-sp,0
326851,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\326851.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\326851.npy,fx,3,fx-o,11
260623,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\260623.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\260623.npy,m,0,m-sp,0
47683,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\47683.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\47683.npy,ss,4,ss-n,19
121764,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\121764.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\121764.npy,fx,3,fx-m,13
366102,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\366102.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\366102.npy,is,1,is-p,3
147905,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\147905.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\147905.npy,fx,3,fx-ex,17
127562,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\127562.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\127562.npy,fx,3,fx-n,16
247080,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\247080.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\247080.npy,is,1,is-w,5
57382,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\57382.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\57382.npy,fx,3,fx-o,11
78845,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\78845.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\78845.npy,fx,3,fx-el,18
243799,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\243799.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\243799.npy,fx,3,fx-h,14
38571,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\38571.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\38571.npy,fx,3,fx-n,16
358260,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\358260.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\358260.npy,is,1,is-s,4
236529,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\236529.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\236529.npy,sp,2,sp-s,8
14314,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\14314.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\14314.npy,fx,3,fx-a,15
19085,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\19085.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\19085.npy,ss,4,ss-n,19
48409,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\48409.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\48409.npy,ss,4,ss-u,21
183809,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\183809.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\183809.npy,is,1,is-s,4
6833,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\6833.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\6833.npy,m,0,m-si,1
182951,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\182951.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\182951.npy,is,1,is-s,4
10735,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\10735.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\10735.npy,is,1,is-w,5
179200,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\179200.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\179200.npy,m,0,m-si,1
368376,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\368376.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\368376.npy,m,0,m-m,2
420226,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\420226.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\420226.npy,fx,3,fx-n,16
196084,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\196084.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\196084.npy,fx,3,fx-h,14
454617,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\454617.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\454617.npy,m,0,m-si,1
107717,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\107717.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\107717.npy,sp,2,sp-s,8
144336,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\144336.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\144336.npy,sp,2,sp-p,10
256422,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\256422.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\256422.npy,is,1,is-s,4
418413,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\418413.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\418413.npy,m,0,m-si,1
41050,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\41050.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\41050.npy,m,0,m-m,2
402555,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\402555.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\402555.npy,sp,2,sp-p,10
415395,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\415395.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\415395.npy,m,0,m-si,1
171046,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\171046.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\171046.npy,m,0,m-si,1
374510,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\374510.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\374510.npy,is,1,is-s,4
55962,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\55962.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\55962.npy,is,1,is-s,4
199151,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\199151.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\199151.npy,fx,3,fx-ex,17
237083,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\237083.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\237083.npy,is,1,is-s,4
28098,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\28098.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\28098.npy,fx,3,fx-m,13
65716,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\65716.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\65716.npy,is,1,is-k,6
428753,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\428753.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\428753.npy,fx,3,fx-h,14
257924,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\257924.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\257924.npy,fx,3,fx-h,14
96802,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\96802.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\96802.npy,ss,4,ss-s,22
86465,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\86465.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\86465.npy,sp,2,sp-s,8
11546,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\11546.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\11546.npy,fx,3,fx-o,11
167243,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\167243.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\167243.npy,fx,3,fx-o,11
362817,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\362817.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\362817.npy,fx,3,fx-o,11
250741,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\250741.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\250741.npy,fx,3,fx-n,16
90290,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\90290.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\90290.npy,fx,3,fx-ex,17
146001,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\146001.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\146001.npy,is,1,is-p,3
